,Flag,Company,Ticker,Unnamed: 3,Activist_Group,Start_Date,Hostility_End_Date,Start_Year,Start_Month,Start_Day,Stake_End_Date,Objectives,Hp_Return,Market_Cap_At_Start,Stake_At_Start,Start_Link,News_Search,Start_Date_And_Time,Current_Ticker,First_Affected_Date,Hostility_End_Date.1,End_Year,End_Month,End_Day,Sector,Industry_Name,Outcome,Region_Exchange,Country_Exchange,Country_Incorporation,State_Incorporation,Proxy_Fight_Boolean,Campaign_Status,Activist_Tier,Stake_Value_At_Start,One_Day_Return,One_Year_Return,Follower_Return,Annualized_Hp_Return
3060,225134646,Eiger BioPharmaceuticals Inc,EIGR US,#N/A Review,Propel Bio Management LLC,20/10/2023 0:00,,2023,4,17,,1: Oppose Other Transaction (Oppose Break Up),-41.19517,14387500.0,11.51,DOCV /ID 0001140361-23-049040,NI COMPANY:EIGR@US 'Propel Bio',Start: 2023-10-20. UTC: 2023-10-20T20:29:38.000Z,EIGR US Equity,23/10/2023 0:00,,,,,Health Care,Biotech & Pharma,Pending,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Open - Hostilities Ongoing,Occasional Activist,1656001.25,-8.004926,-41.19517,-36.07828,-41.19517
3062,225134646,Frontier Communications Parent Inc,FYBR US,#N/A Field Not Applicable,JANA Partners LLC,17/10/2023 0:00,,2023,4,18,,3: Strategic Review; Sale of Company; Break Up,29.31236,4217224400.0,3.37,NSN S2OPNCNQFBWG,NI COMPANY:FYBR@US 'JANA',Start: 2023-10-17. UTC: 2023-10-17T17:52:24.821Z,FYBR US Equity,17/10/2023 0:00,,,,,Communications,Telecommunications,Pending,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Open - Hostilities Ongoing,Core Activist,142120462.3,4.72028,29.31236,23.48358,29.31236
3064,225134646,Forward Air Corp,FORWARD AIR,#N/A Invalid Security,Ancora Advisors LLC,17/10/2023 0:00,14/02/2024 0:00,2023,4,19,14/02/2024 0:00,3: Oppose Acquisition; Board Control; Management Changes,-44.43408,1909962000.0,2.9,NSN S2OFY1MB2SJR,NI COMPANY:FWRD@US 'Ancora',Start: 2023-10-17. UTC: 2023-10-17T14:22:49.928Z,FWRD US Equity,17/10/2023 0:00,14/02/2024 0:00,2024.0,2.0,14.0,Industrials,Transportation & Logistics,Partial Success,North America,United States,UNITED STATES OF AMERICA,TN,No Proxy Fight,Closed - Activist Stake Sold,Core Activist,55388898.0,3.968788,-46.02071,-46.55519,-44.43408
3065,225134646,VF Corp,VF,#N/A Invalid Security,Engaged Capital LLC,17/10/2023 0:00,13/02/2024 0:00,2023,4,20,,6: Cost Cutting; Break Up; Strategic Review; Real Estate Separation; Board Representation; Support 3rd Party Activist,3.351498,6295779600.0,1.34,NSN S2ODR9D2677K,NI COMPANY:VFC@US 'Engaged',Start: 2023-10-17. UTC: 2023-10-17T13:35:33.666Z,VFC US Equity,17/10/2023 0:00,13/02/2024 0:00,2024.0,2.0,13.0,Consumer Discretionary,Apparel & Textile Products,Success,North America,United States,UNITED STATES OF AMERICA,PA,No Proxy Fight,"Open - Stake Open, Hostilities Ended",Core Activist,84363446.64,13.95923,3.351498,-9.30836,3.351498
3068,225134646,Clarivate PLC,CLVT US,#N/A Review,Impactive Capital LP,16/10/2023 0:00,,2023,4,24,,Discussions only,24.79109,4855362400.0,5.3,DOCV /ID 0000902664-23-005128,NI COMPANY:CLVT@US 'Impactive',Start: 2023-10-16. UTC: 2023-10-16T20:11:24.000Z,CLVT US Equity,17/10/2023 0:00,,,,,Technology,Technology Services,Pending,North America,United States,JERSEY,,No Proxy Fight,Open - Hostilities Ongoing,Core Activist,257334207.2,-2.64624,24.79109,28.18312,24.79109
3069,225134646,Principal Real Estate Income Fund,PGZ US,#N/A Field Not Applicable,Bulldog Investors LLP,16/10/2023 0:00,,2023,4,24,,2: Realize NAV; Board Representation,19.40407,59743950.0,5.55,DOCV /ID 0001504304-23-000024,NI COMPANY:PGZ@US 'Bulldog',Start: 2023-10-16. UTC: 2023-10-16T19:44:45.000Z,PGZ US Equity,16/10/2023 0:00,,,,,Investment Fund,Closed-End Fund,Pending,North America,United States,UNITED STATES OF AMERICA,DE,Proxy Fight,Open - Hostilities Ongoing,Secondary Focus,3315789.225,1.792717,19.40407,17.30119,19.40407
3076,225134646,Abcam PLC,ABCM US,#N/A Review,HBK Investments LP,16/10/2023 0:00,6/12/2023,2023,5,3,06/12/2023 0:00,1: Support Management,6.103494,5203716800.0,7.5,NSN S2LHR8T0AFB4,NI COMPANY:ABCM@US 'HBK Investments',Start: 2023-10-16. UTC: 2023-10-16T11:31:20.176Z,ABCM US Equity,16/10/2023 0:00,6/12/2023,2023.0,12.0,6.0,Health Care,Biotech & Pharma,Success,North America,United States,BRITAIN,,No Proxy Fight,Closed - Activist Stake Sold,Occasional Activist,390278760.0,1.547988,6.103494,4.486063,6.103494
3080,225134646,LL Flooring Holdings Inc,LL US,LL,Live Ventures Inc,12/10/2023,,2023,5,5,,1: Acquire Company,-26.96246,90023200.0,4.0,NSN S2F2S0MEQTY4,NI COMPANY:LL@US 'Live Ventures',Start: 2023-10-12. UTC: 2023-10-12T13:00:00.116Z,LL US Equity,12/10/2023 0:00,,,,,Consumer Discretionary,Retail - Discretionary,Pending,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Open - Hostilities Ongoing,Occasional Activist,3600928.0,36.51877,-26.96246,-46.5,-26.96246
3089,225134646,Cue Health Inc,HLTH US,CUHEIN,Concerned Stockholders (Kelly Day),6/10/2023,,2023,5,10,,2: Other (Add independent director); Cost Cutting,-40.32373,64490100.0,7.5,NSN S24T70MEQTXC,NI COMPANY:HLTH@US 'Kelly Day',Start: 2023-10-06. UTC: 2023-10-06T23:57:00.078Z,HLTH US Equity,10/10/2023 0:00,,,,,Health Care,Medical Equipment & Devices,Pending,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Open - Hostilities Ongoing,Director/Employee,4836757.5,5.30826,-40.32373,-43.33183,-40.32373
3093,225134646,Principal Real Estate Income Fund,PGZ US,#N/A Field Not Applicable,Saba Capital Management LP,3/10/2023,,2023,5,14,,1: Board Representation,20.82554,59041080.0,8.43,DOCV /ID 0001062993-23-018788,NI COMPANY:PGZ@US 'Saba',Start: 2023-10-03. UTC: 2023-10-03T20:01:01.000Z,PGZ US Equity,04/10/2023 0:00,,,,,Investment Fund,Closed-End Fund,Pending,North America,United States,UNITED STATES OF AMERICA,DE,Proxy Fight,Open - Hostilities Ongoing,Secondary Focus,4977163.044,0.226757,20.82554,20.55219,20.82554
3100,225134646,Abcam PLC,ABCM US,#N/A Review,Headwaters Capital Management LLC,21/09/2023 0:00,6/12/2023,2023,5,16,06/12/2023 0:00,3: Oppose Merger (Target); Sale of Company; Support 3rd Party Activist,5.776014,5210121000.0,,NSN S1CPDLMB2SJK,NI COMPANY:ABCM@US 'Headwaters',Start: 2023-09-21. UTC: 2023-09-21T19:41:45.216Z,ABCM US Equity,21/09/2023 0:00,6/12/2023,2023.0,12.0,6.0,Health Care,Biotech & Pharma,Unsuccessful,North America,United States,BRITAIN,,No Proxy Fight,Closed - Activist Stake Sold,Occasional Activist,,-0.396825,5.776014,6.197433,5.776014
3101,225134646,Harmonic Inc,HLIT US,#N/A Review,Scopia Capital Management LP,21/09/2023 0:00,22/01/2024 0:00,2023,5,17,22/01/2024 0:00,Discussions only,22.22222,1067668900.0,5.1,DOCV /ID 0000921895-23-002203,NI COMPANY:HLIT@US 'Scopia',Start: 2023-09-21. UTC: 2023-09-21T19:01:06.000Z,HLIT US Equity,21/09/2023 0:00,22/01/2024 0:00,2024.0,1.0,22.0,Technology,Technology Hardware,Not Applicable,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Closed - Activist Stake Sold,Secondary Focus,54451113.9,0.314465,46.33124,21.83908,22.22222
3114,225134646,Cue Health Inc,HLTH US,CUHEIN,Tarsadia Capital LLC,31/08/2023 0:00,,2023,5,30,,4: Strategic Review; Sale of Company; Cost Cutting; Board Representation,-43.1777,67729200.0,4.9,NSN S09B1AMB2SJO,NI COMPANY:HLTH@US 'Tarsadia',Start: 2023-08-31. UTC: 2023-08-31T13:05:34.316Z,HLTH US Equity,31/08/2023 0:00,,,,,Health Care,Medical Equipment & Devices,Pending,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Open - Hostilities Ongoing,Occasional Activist,3318730.8,22.39347,-43.1777,-53.57407,-43.1777
3116,225134646,Hollysys Automation Technologies Ltd,HOLI US,#N/A Field Not Applicable,"Oasis Management Co Ltd, Maso Capital and others",30/08/2023 0:00,,2023,5,31,,2: Sale of Company; Board Control,38.21793,1155468600.0,32.2,NSN S07MGMMB2SJO,NI COMPANY:HOLI@US 'Oasis',Start: 2023-08-30. UTC: 2023-08-30T15:17:10.198Z,HOLI US Equity,30/08/2023 0:00,,,,,Industrials,Machinery,Pending,North America,United States,BRITISH VIRGIN,,No Proxy Fight,Open - Hostilities Ongoing,Core Activist,372060889.2,-0.134192,38.21793,38.40366,38.21793
3118,225134646,Sleep Number Corp,SLEEP NUMBER,#N/A Invalid Security,Stadium Capital Management LLC,25/08/2023 0:00,7/11/2023,2023,6,1,,1: Board Representation,-46.6946,477156700.0,8.5,DOCV /ID 0001193805-23-001215,NI COMPANY:SNBR@US 'Stadium',Start: 2023-08-25. UTC: 2023-08-25T13:01:06.000Z,SNBR US Equity,25/08/2023 0:00,7/11/2023,2023.0,11.0,7.0,Consumer Discretionary,Retail - Discretionary,Success,North America,United States,UNITED STATES OF AMERICA,MN,No Proxy Fight,"Open - Stake Open, Hostilities Ended",Occasional Activist,40558319.5,3.538175,-46.6946,-48.51619,-46.6946
3128,225134646,Forward Air Corp,FORWARD AIR,#N/A Invalid Security,ClearBridge Investments LLC,21/08/2023 0:00,,2023,6,9,,2: Oppose Acquisition; Return Capital/Buybacks,-38.96687,1659428900.0,3.8,NSN RZQQQ0MEQTXE,NI COMPANY:FWRD@US 'ClearBridge',Start: 2023-08-21. UTC: 2023-08-21T12:30:00.035Z,FWRD US Equity,21/08/2023 0:00,,,,,Industrials,Transportation & Logistics,Pending,North America,United States,UNITED STATES OF AMERICA,TN,No Proxy Fight,Open - Hostilities Ongoing,Engagement Focus,63058298.2,0.898111,-38.96687,-39.51013,-38.96687
3129,225134646,Gyrodyne LLC,GYRO US,#N/A Field Not Applicable,GAMCO Investors Inc,18/08/2023 0:00,,2023,6,10,,1: Support 3rd Party Activist,-21.43805,16309300.0,19.27,DOCV /ID 0000807249-23-000103,NI COMPANY:GYRO@US 'GAMCO',Start: 2023-08-18. UTC: 2023-08-18T20:02:42.000Z,GYRO US Equity,21/08/2023 0:00,,,,,Real Estate,Real Estate Owners & Developers,Pending,North America,United States,UNITED STATES OF AMERICA,NY,No Proxy Fight,Open - Hostilities Ongoing,Secondary Focus,3142802.11,0.19182,-21.43805,-21.58846,-21.43805
3132,225134646,GEE Group Inc,JOB US,JOB,Goldenwise Capital Group Ltd,15/08/2023 0:00,22/11/2023 0:00,2023,6,13,22/11/2023 0:00,5: Board Representation; Declassify Board; Return Capital/Buybacks; Sale of Company; Other (Improve Corporate Governance),27.48268,48992100.0,5.2,DOCV /ID 0001062993-23-016502,NI COMPANY:JOB@US 'Goldenwise',Start: 2023-08-15. UTC: 2023-08-15T19:39:28.000Z,JOB US Equity,15/08/2023 0:00,22/11/2023 0:00,2023.0,11.0,22.0,Industrials,Commercial Support Services,Unsuccessful,North America,United States,UNITED STATES OF AMERICA,FL,No Proxy Fight,Closed - Activist Stake Sold,Secondary Focus,2547589.2,12.00924,-0.692839,13.81443,27.48268
3142,225134646,Gyrodyne LLC,GYRO US,#N/A Field Not Applicable,Leap Tide Capital Management LLC,1/8/2023,,2023,6,23,,Stake Only: 1 Board Seat Granted,-16.09965,15271600.0,4.45,NSN RYQBM0MEQTXO,NI COMPANY:GYRO@US 'Leap Tide',Start: 2023-08-01. UTC: 2023-08-01T20:30:00.057Z,GYRO US Equity,02/08/2023 0:00,,,,,Real Estate,Real Estate Owners & Developers,Not Applicable,North America,United States,UNITED STATES OF AMERICA,NY,No Proxy Fight,"Open - Stake Open, No Hostilities Announced",Occasional Activist,679586.2,0.0,-16.09965,-16.09965,-16.09965
3150,225134646,Clear Channel Outdoor Holdings Inc,CCO US,CCO,"Arturo R Moreno, SunChase Investments LLC and Verde Investments Inc",26/07/2023 0:00,,2023,6,28,,Discussions only,25.87413,690465600.0,5.3,DOCV /ID 0001193125-23-194614,NI COMPANY:CCO@US 'Arturo R',Start: 2023-07-26. UTC: 2023-07-26T20:16:34.000Z,CCO US Equity,27/07/2023 0:00,,,,,Communications,Publishing & Broadcasting,Pending,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Open - Hostilities Ongoing,Occasional Activist,36594676.8,9.79021,25.87413,14.64968,25.87413
3158,225134646,Check Cap Ltd,CHEK US,#N/A Field Not Applicable,Symetryx Corp,18/07/2023 0:00,18/12/2023 0:00,2023,7,3,,4: Oppose Merger (Target); Sale of Company; Board Control; Acquire Company,-28.66667,17543500.0,5.1,NSN RY02OATP3SHS,NI COMPANY:CHEK@US 'Symetryx',Start: 2023-07-18. UTC: 2023-07-18T16:19:22.307Z,CHEK US Equity,18/07/2023 0:00,18/12/2023 0:00,2023.0,12.0,18.0,Health Care,Medical Equipment & Devices,Success,North America,United States,ISRAEL,,Proxy Fight,"Open - Stake Open, Hostilities Ended",Occasional Activist,894718.5,15.33333,-28.66667,-38.15029,-28.66667
3159,225134646,MFS High Yield Municipal Trust,CMU US,#N/A Review,Bulldog Investors LLP,17/07/2023 0:00,25/08/2023 0:00,2023,7,6,,2: Board Representation; Realize NAV,4.410585,106000000.0,7.34,DOCV /ID 0001504304-23-000019,NI COMPANY:CMU@US 'Bulldog',Start: 2023-07-17. UTC: 2023-07-17T20:29:31.000Z,CMU US Equity,18/07/2023 0:00,25/08/2023 0:00,2023.0,8.0,25.0,Investment Fund,Closed-End Fund,Unsuccessful,North America,United States,UNITED STATES OF AMERICA,MA,Proxy Fight,"Open - Stake Open, Hostilities Ended",Secondary Focus,7780400.0,1.553846,4.410585,2.813029,4.410585
3163,225134646,Pennsylvania Real Estate Investment Trust,PRETQ US,PRET,Saunders Property Co,12/7/2023,4/10/2023,2023,7,9,04/10/2023 0:00,2: Support 3rd Party Activist; Board Representation,-50.783,3581000.0,24.62,DOCV /ID 0001437749-23-019772,NI COMPANY:PRETQ@US 'Saunders',Start: 2023-07-12. UTC: 2023-07-12T19:30:13.000Z,PRETQ US Equity,12/07/2023 0:00,4/10/2023,2023.0,10.0,4.0,Real Estate,REIT,Unsuccessful,North America,United States,UNITED STATES OF AMERICA,PA,No Proxy Fight,Closed - Activist Stake Sold,Occasional Activist,881642.2,7.38255,-20.2088,-54.16667,-50.783
3164,225134646,Consolidated Communications Holdings Inc,CNSL US,CNSL,Wildcat Capital Management LLC,12/7/2023,,2023,7,10,,2: Oppose Merger (Target); Sale of Company,20.49862,421104300.0,2.6,NSN RXOKE9MB2SJX,NI COMPANY:CNSL@US 'Wildcat',Start: 2023-07-12. UTC: 2023-07-12T11:10:57.647Z,CNSL US Equity,12/07/2023 0:00,,,,,Communications,Telecommunications,Pending,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Open - Hostilities Ongoing,Occasional Activist,10948711.8,16.06648,20.49862,3.818616,20.49862
3165,225134646,MEI Pharma Inc,MEIP US,#N/A Field Not Applicable,Seven Corners Capital Management LLC,10/7/2023,,2023,7,12,,4: Oppose Acquisition; Liquidation; Sale of Company; Support 3rd Party Activist,-12.40339,42908800.0,,DOCV /ID 0001769022-23-000004,NI COMPANY:MEIP@US 'Seven Corners',Start: 2023-07-10. UTC: 2023-07-10T13:10:39.000Z,MEIP US Equity,10/07/2023 0:00,,,,,Health Care,Biotech & Pharma,Pending,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Open - Hostilities Ongoing,Secondary Focus,,2.329193,-12.40339,-14.39725,-12.40339
3170,225134646,Pennsylvania Real Estate Investment Trust,PRETQ US,PRET,Concerned shareholders (David Steinberg and others),6/7/2023,,2023,7,17,,1: Board Control,-7.264323,3138100.0,24.62,NSN RXDJQCMEQTXC,NI COMPANY:PRETQ@US 'David Steinberg',Start: 2023-07-06. UTC: 2023-07-06T12:23:00.026Z,PRETQ US Equity,06/07/2023 0:00,,,,,Real Estate,REIT,Pending,North America,United States,UNITED STATES OF AMERICA,PA,No Proxy Fight,Open - Hostilities Ongoing,Occasional Activist,772600.22,3.814944,-7.264323,-10.67213,-7.264323
3172,225134646,Diversified Healthcare Trust,DHC US,DHC,H/2 Special Opportunities IV LP,30/06/2023 0:00,,2023,7,18,,2: Oppose Merger (Target); Strategic Review,49.94923,479584700.0,6.22,DOCV /ID 0001019056-23-000301,NI COMPANY:DHC@US 'H/2 Special',Start: 2023-06-30. UTC: 2023-06-30T15:04:29.000Z,DHC US Equity,30/06/2023 0:00,,,,,Real Estate,REIT,Pending,North America,United States,UNITED STATES OF AMERICA,MD,No Proxy Fight,Open - Hostilities Ongoing,Occasional Activist,29830168.34,12.5,49.94923,33.28821,49.94923
3178,225134646,Stratasys Ltd,SSYS US,#N/A Review,Donerail Group LLC/The,29/06/2023 0:00,,2023,7,25,,3: Strategic Review; Sale of Company; Oppose Acquisition,-24.375,1180713600.0,2.3,NSN RX0ZUV33O5C0,NI COMPANY:SSYS@US 'Donerail',Start: 2023-06-29. UTC: 2023-06-29T17:42:32.006Z,SSYS US Equity,29/06/2023 0:00,,,,,Technology,Technology Hardware,Pending,North America,United States,ISRAEL,,No Proxy Fight,Open - Hostilities Ongoing,Secondary Focus,27156412.8,1.988636,-24.375,-25.84958,-24.375
3180,225134646,Sportsman's Warehouse Holdings Inc,SPWH US,SPWH,Cannell Capital LLC,28/06/2023 0:00,,2023,7,27,,1: Board Representation,-28.05755,209545900.0,9.79,DOCV /ID 0001058854-23-000024,NI COMPANY:SPWH@US 'Cannell',Start: 2023-06-28. UTC: 2023-06-28T20:38:06.000Z,SPWH US Equity,29/06/2023 0:00,,,,,Consumer Discretionary,Retail - Discretionary,Pending,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Open - Hostilities Ongoing,Core Activist,20514543.61,0.359712,-28.05755,-28.31541,-28.05755
3181,225134646,IHS Holding Ltd,IHS US,IHS,Wendel SE,28/06/2023 0:00,16/01/2024 0:00,2023,7,31,,1: Declassify Board,-67.119,3195591000.0,19.0,NSN RWZ0KYMB2SKD,NI COMPANY:IHS@US 'Wendel SE',Start: 2023-06-28. UTC: 2023-06-28T16:02:59.153Z,IHS US Equity,28/06/2023 0:00,16/01/2024 0:00,2024.0,1.0,16.0,Industrials,Engineering & Construction,Success,North America,United States,CAYMAN ISLANDS,,No Proxy Fight,"Open - Stake Open, Hostilities Ended",Occasional Activist,607162290.0,1.983299,-67.119,-67.75845,-67.119
3182,225134646,IHS Holding Ltd,IHS US,IHS,Blackwells Capital LLC,27/06/2023 0:00,,2023,7,31,,4: Board Representation; Other (Call For special shareholders’ Meeting); Other (Disclose the proposals submitted by MTN); Management Changes,-67.119,3195591000.0,,NSN RWXRD00799MQ,NI COMPANY:IHS@US 'Blackwells',Start: 2023-06-27. UTC: 2023-06-27T23:46:12.656Z,IHS US Equity,28/06/2023 0:00,,,,,Industrials,Engineering & Construction,Pending,North America,United States,CAYMAN ISLANDS,,No Proxy Fight,Open - Hostilities Ongoing,Core Activist,,1.983299,-67.119,-67.75845,-67.119
3188,225134646,Computer Task Group Inc,CTG US,CTGX,Jerald A Hammann,20/06/2023 0:00,13/12/2023 0:00,2023,8,2,13/12/2023 0:00,Discussions only,42.46947,117159200.0,,DOCV /ID 0001816079-23-000002,NI COMPANY:CTG@US 'Jerald A',Start: 2023-06-20. UTC: 2023-06-20T18:29:50.000Z,CTG US Equity,20/06/2023 0:00,13/12/2023 0:00,2023.0,12.0,13.0,Industrials,Commercial Support Services,Not Applicable,North America,United States,UNITED STATES OF AMERICA,NY,No Proxy Fight,Closed - Activist Stake Sold,Occasional Activist,,0.27137,42.46947,42.0839,42.46947
3189,225134646,IHS Holding Ltd,IHS US,IHS,MTN Group Ltd,20/06/2023 0:00,,2023,8,3,,1: Other (Treated equally to other shareholders related to aligning economic and voting rights),-62.36559,2791972500.0,26.0,NSN RWJZCOTP3SHS,NI COMPANY:IHS@US 'MTN Group',Start: 2023-06-20. UTC: 2023-06-20T13:12:24.278Z,IHS US Equity,20/06/2023 0:00,,,,,Industrials,Engineering & Construction,Pending,North America,United States,CAYMAN ISLANDS,,No Proxy Fight,Open - Hostilities Ongoing,Occasional Activist,725912850.0,0.955794,-62.36559,-62.72189,-62.36559
3190,225134646,Mallinckrodt PLC,MNKTQ US,MNK,Alta Fundamental Advisers LLC,16/06/2023 0:00,28/08/2023 0:00,2023,8,3,28/08/2023 0:00,1: Board Representation,-73.421875,16858800.0,14.8,DOCV /ID 0001193125-23-169117,NI COMPANY:MNKTQ@US 'Alta Fundamental',Start: 2023-06-16. UTC: 2023-06-16T21:16:10.000Z,MNKTQ US Equity,20/06/2023 0:00,28/08/2023 0:00,2023.0,8.0,28.0,Health Care,Biotech & Pharma,Unsuccessful,North America,United States,IRELAND,,No Proxy Fight,Closed - Activist Stake Sold,Occasional Activist,2495102.4,1.5625,-90.625,-73.83077,-73.421875
3191,225134646,Mallinckrodt PLC,MNKTQ US,MNK,Bracebridge Capital LLC,16/06/2023 0:00,28/08/2023 0:00,2023,8,7,28/08/2023 0:00,Discussions only,-73.421875,16858800.0,15.44,DOCV /ID 0001193125-23-169098,NI COMPANY:MNKTQ@US 'Bracebridge',Start: 2023-06-16. UTC: 2023-06-16T21:05:29.000Z,MNKTQ US Equity,20/06/2023 0:00,28/08/2023 0:00,2023.0,8.0,28.0,Health Care,Biotech & Pharma,Not Applicable,North America,United States,IRELAND,,No Proxy Fight,Closed - Activist Stake Sold,Occasional Activist,2602998.72,1.5625,-90.625,-73.83077,-73.421875
3194,225134646,Pennsylvania Real Estate Investment Trust,PRETQ US,PRET,Christopher Swann and Kenneth Hart,15/06/2023 0:00,,2023,8,10,,1: Other (To accept resignation of all seven trustees),-19.98532,3637000.0,2.0,NSN RWAMPE0799MQ,NI COMPANY:PRETQ@US 'Christopher',Start: 2023-06-15. UTC: 2023-06-15T12:00:50.595Z,PRETQ US Equity,15/06/2023 0:00,,,,,Real Estate,REIT,Pending,North America,United States,UNITED STATES OF AMERICA,PA,No Proxy Fight,Open - Hostilities Ongoing,Director/Employee,72740.0,1.321586,-19.98532,-21.02899,-19.98532
3197,225134646,LL Flooring Holdings Inc,LL US,LL,Howard Jonas,13/06/2023 0:00,,2023,8,15,,3: Support 3rd Party Activist; Sale of Company; Strategic Review,-53.97849,141806400.0,5.0,NSN RW7M5K33O5C0,NI COMPANY:LL@US 'Howard Jonas',Start: 2023-06-13. UTC: 2023-06-13T20:56:09.005Z,LL US Equity,14/06/2023 0:00,,,,,Consumer Discretionary,Retail - Discretionary,Pending,North America,United States,UNITED STATES OF AMERICA,DE,No Proxy Fight,Open - Hostilities Ongoing,Occasional Activist,7090320.0,2.795699,-53.97849,-55.23013,-53.97849
3198,225134646,Enhabit Inc,EHAB US,#N/A Review,AREX Capital Management LP,13/06/2023 0:00,,2023,8,17,,3: Sale of Company; Strategic Review; Board Representation,-19.98348,606708800.0,4.5,NSN RW6Y2UMB2SJM,NI COMPANY:EHAB@US 'AREX Capital',Start: 2023-06-13. UTC: 2023-06-13T12:16:06.139Z,EHAB US Equity,13/06/2023 0:00,,,,,Health Care,Health Care Facilities & Svcs,Pending,North America,United States,UNITED STATES OF AMERICA,DE,Proxy Fight,Open - Hostilities Ongoing,Occasional Activist,27301896.0,2.477292,-19.98348,-21.91781,-19.98348
3199,225134646,Diversified Healthcare Trust,DHC US,DHC,DE Shaw & Co LP,12/6/2023,,2023,8,17,,2: Oppose Merger (Target); Strategic Review,12.74379,637555400.0,6.1,DOCV /ID 0000902664-23-003521,NI COMPANY:DHC@US 'DE Shaw',Start: 2023-06-12. UTC: 2023-06-12T10:43:59.000Z,DHC US Equity,12/06/2023 0:00,,,,,Real Estate,REIT,Pending,North America,United States,UNITED STATES OF AMERICA,MD,No Proxy Fight,Open - Hostilities Ongoing,Secondary Focus,38890879.4,12.03008,12.74379,0.637071,12.74379
